position,tracklist,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveliness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
16,https://www.1001tracklists.com/tracklist/1xqckw59/diplo-kaz-james-higher-ground-presents-transmissions-united-states-2020-05-29.html,diplo,0.802,0.73,4,-10.997,0,0.047,0.00191,0.771,0.126,0.102,120.995,audio_features,32FTKhqWluG2QFg6lFYGcm,spotify:track:32FTKhqWluG2QFg6lFYGcm,https://api.spotify.com/v1/tracks/32FTKhqWluG2QFg6lFYGcm,https://api.spotify.com/v1/audio-analysis/32FTKhqWluG2QFg6lFYGcm,412602,4
17,https://www.1001tracklists.com/tracklist/1xqckw59/diplo-kaz-james-higher-ground-presents-transmissions-united-states-2020-05-29.html,diplo,0.766,0.83,10,-6.805,0,0.0697,0.0544,0.895,0.103,0.789,122.016,audio_features,0KkjcsBo2tVA4j2ePKCWdu,spotify:track:0KkjcsBo2tVA4j2ePKCWdu,https://api.spotify.com/v1/tracks/0KkjcsBo2tVA4j2ePKCWdu,https://api.spotify.com/v1/audio-analysis/0KkjcsBo2tVA4j2ePKCWdu,370927,4
18,https://www.1001tracklists.com/tracklist/1xqckw59/diplo-kaz-james-higher-ground-presents-transmissions-united-states-2020-05-29.html,diplo,0.702,0.711,1,-9.381,1,0.0385,0.00354,0.581,0.108,0.405,119.985,audio_features,6QKnVyvtlJFTxHeKq4opVd,spotify:track:6QKnVyvtlJFTxHeKq4opVd,https://api.spotify.com/v1/tracks/6QKnVyvtlJFTxHeKq4opVd,https://api.spotify.com/v1/audio-analysis/6QKnVyvtlJFTxHeKq4opVd,344000,4
19,https://www.1001tracklists.com/tracklist/1xqckw59/diplo-kaz-james-higher-ground-presents-transmissions-united-states-2020-05-29.html,diplo,0.74,0.867,5,-7.84,0,0.0304,0.00149,0.363,0.112,0.38,124.997,audio_features,5GUlR8rvUwY9IyRUMRtmsS,spotify:track:5GUlR8rvUwY9IyRUMRtmsS,https://api.spotify.com/v1/tracks/5GUlR8rvUwY9IyRUMRtmsS,https://api.spotify.com/v1/audio-analysis/5GUlR8rvUwY9IyRUMRtmsS,401251,4
20,https://www.1001tracklists.com/tracklist/1xqckw59/diplo-kaz-james-higher-ground-presents-transmissions-united-states-2020-05-29.html,diplo,0.708,0.63,1,-9.586,0,0.0476,0.00646,0.945,0.111,0.6,123.987,audio_features,24QaNojfdotAsUFM4i3Skj,spotify:track:24QaNojfdotAsUFM4i3Skj,https://api.spotify.com/v1/tracks/24QaNojfdotAsUFM4i3Skj,https://api.spotify.com/v1/audio-analysis/24QaNojfdotAsUFM4i3Skj,371613,4
22,https://www.1001tracklists.com/tracklist/1xqckw59/diplo-kaz-james-higher-ground-presents-transmissions-united-states-2020-05-29.html,diplo,0.709,0.82,10,-9.667,0,0.0362,0.00133,0.778,0.0746,0.116,120.002,audio_features,1iUnhEgrBjppyk1Lzf3sX3,spotify:track:1iUnhEgrBjppyk1Lzf3sX3,https://api.spotify.com/v1/tracks/1iUnhEgrBjppyk1Lzf3sX3,https://api.spotify.com/v1/audio-analysis/1iUnhEgrBjppyk1Lzf3sX3,529760,4
23,https://www.1001tracklists.com/tracklist/1xqckw59/diplo-kaz-james-higher-ground-presents-transmissions-united-states-2020-05-29.html,diplo,0.59,0.745,7,-7.954,0,0.0383,0.587,0.373,0.0665,0.0885,121.009,audio_features,3wgnPPHBPNNaFOfw1517Vh,spotify:track:3wgnPPHBPNNaFOfw1517Vh,https://api.spotify.com/v1/tracks/3wgnPPHBPNNaFOfw1517Vh,https://api.spotify.com/v1/audio-analysis/3wgnPPHBPNNaFOfw1517Vh,436602,4
24,https://www.1001tracklists.com/tracklist/1xqckw59/diplo-kaz-james-higher-ground-presents-transmissions-united-states-2020-05-29.html,diplo,0.726,0.747,5,-7.363,0,0.0495,0.0601,9.10E-06,0.111,0.452,122.041,audio_features,020o2Fpzdl93A1U5QwXaEI,spotify:track:020o2Fpzdl93A1U5QwXaEI,https://api.spotify.com/v1/tracks/020o2Fpzdl93A1U5QwXaEI,https://api.spotify.com/v1/audio-analysis/020o2Fpzdl93A1U5QwXaEI,196721,4
1,https://www.1001tracklists.com/tracklist/1xqf66z1/deadmau5-mau5trap-radio-090-2020-06-15.html,deadmau5,0.641,0.76,7,-9.076,0,0.0411,0.0223,0.00191,0.0793,0.0365,131.991,audio_features,7eVN98ncB29SuBcysWK4LQ,spotify:track:7eVN98ncB29SuBcysWK4LQ,https://api.spotify.com/v1/tracks/7eVN98ncB29SuBcysWK4LQ,https://api.spotify.com/v1/audio-analysis/7eVN98ncB29SuBcysWK4LQ,214545,4
2,https://www.1001tracklists.com/tracklist/1xqf66z1/deadmau5-mau5trap-radio-090-2020-06-15.html,deadmau5,0.644,0.555,0,-10.981,0,0.0429,0.205,0.309,0.12,0.0345,128.026,audio_features,5gCGQlfEofp2Zxz5ZjJAa9,spotify:track:5gCGQlfEofp2Zxz5ZjJAa9,https://api.spotify.com/v1/tracks/5gCGQlfEofp2Zxz5ZjJAa9,https://api.spotify.com/v1/audio-analysis/5gCGQlfEofp2Zxz5ZjJAa9,378450,3
3,https://www.1001tracklists.com/tracklist/1xqf66z1/deadmau5-mau5trap-radio-090-2020-06-15.html,deadmau5,0.633,0.904,8,-5.655,1,0.109,0.000183,0.14,0.59,0.452,128.016,audio_features,6UXxC5hRW3VuaxqoZOSZfr,spotify:track:6UXxC5hRW3VuaxqoZOSZfr,https://api.spotify.com/v1/tracks/6UXxC5hRW3VuaxqoZOSZfr,https://api.spotify.com/v1/audio-analysis/6UXxC5hRW3VuaxqoZOSZfr,327656,4
4,https://www.1001tracklists.com/tracklist/1xqf66z1/deadmau5-mau5trap-radio-090-2020-06-15.html,deadmau5,0.441,0.737,5,-6.85,1,0.0443,0.0739,3.70E-05,0.103,0.182,148.978,audio_features,3LrpjArzQBsHbEzaTNaf2D,spotify:track:3LrpjArzQBsHbEzaTNaf2D,https://api.spotify.com/v1/tracks/3LrpjArzQBsHbEzaTNaf2D,https://api.spotify.com/v1/audio-analysis/3LrpjArzQBsHbEzaTNaf2D,324910,3
6,https://www.1001tracklists.com/tracklist/1xqf66z1/deadmau5-mau5trap-radio-090-2020-06-15.html,deadmau5,0.442,0.645,1,-8.781,0,0.0379,0.0294,2.02E-05,0.135,0.0834,110.029,audio_features,18VIehTcHKiDl3St9Z92c9,spotify:track:18VIehTcHKiDl3St9Z92c9,https://api.spotify.com/v1/tracks/18VIehTcHKiDl3St9Z92c9,https://api.spotify.com/v1/audio-analysis/18VIehTcHKiDl3St9Z92c9,196275,4
7,https://www.1001tracklists.com/tracklist/1xqf66z1/deadmau5-mau5trap-radio-090-2020-06-15.html,deadmau5,0.545,0.747,6,-4.877,0,0.0429,0.00153,0.00397,0.135,0.224,128.045,audio_features,2nLgWMdYPO35GGpwX2xo23,spotify:track:2nLgWMdYPO35GGpwX2xo23,https://api.spotify.com/v1/tracks/2nLgWMdYPO35GGpwX2xo23,https://api.spotify.com/v1/audio-analysis/2nLgWMdYPO35GGpwX2xo23,214671,4
8,https://www.1001tracklists.com/tracklist/1xqf66z1/deadmau5-mau5trap-radio-090-2020-06-15.html,deadmau5,0.803,0.623,0,-8.689,1,0.0558,0.00333,0.0622,0.172,0.632,128.023,audio_features,1nOFs9JcnCde0lEeglYNJD,spotify:track:1nOFs9JcnCde0lEeglYNJD,https://api.spotify.com/v1/tracks/1nOFs9JcnCde0lEeglYNJD,https://api.spotify.com/v1/audio-analysis/1nOFs9JcnCde0lEeglYNJD,202500,4
9,https://www.1001tracklists.com/tracklist/1xqf66z1/deadmau5-mau5trap-radio-090-2020-06-15.html,deadmau5,0.89,0.421,2,-9.48,1,0.054,0.0124,0.0896,0.103,0.238,125.017,audio_features,1zXKye2S4OBxZnT9RDGISZ,spotify:track:1zXKye2S4OBxZnT9RDGISZ,https://api.spotify.com/v1/tracks/1zXKye2S4OBxZnT9RDGISZ,https://api.spotify.com/v1/audio-analysis/1zXKye2S4OBxZnT9RDGISZ,324002,4
10,https://www.1001tracklists.com/tracklist/1xqf66z1/deadmau5-mau5trap-radio-090-2020-06-15.html,deadmau5,0.952,0.659,9,-9.349,1,0.228,0.0108,0.446,0.128,0.0803,125.007,audio_features,0LhI13tKFv30X6rED5kd2F,spotify:track:0LhI13tKFv30X6rED5kd2F,https://api.spotify.com/v1/tracks/0LhI13tKFv30X6rED5kd2F,https://api.spotify.com/v1/audio-analysis/0LhI13tKFv30X6rED5kd2F,303900,4
11,https://www.1001tracklists.com/tracklist/1xqf66z1/deadmau5-mau5trap-radio-090-2020-06-15.html,deadmau5,0.85,0.523,9,-8.155,1,0.0731,0.00333,0.897,0.418,0.105,127.998,audio_features,6yfW4lETvdbfvg1is93wOZ,spotify:track:6yfW4lETvdbfvg1is93wOZ,https://api.spotify.com/v1/tracks/6yfW4lETvdbfvg1is93wOZ,https://api.spotify.com/v1/audio-analysis/6yfW4lETvdbfvg1is93wOZ,407172,4
12,https://www.1001tracklists.com/tracklist/1xqf66z1/deadmau5-mau5trap-radio-090-2020-06-15.html,deadmau5,0.632,0.861,7,-6.19,1,0.0481,0.00249,0.421,0.114,0.413,127.998,audio_features,0EOqM7MokyTYGwvfBU1Ljp,spotify:track:0EOqM7MokyTYGwvfBU1Ljp,https://api.spotify.com/v1/tracks/0EOqM7MokyTYGwvfBU1Ljp,https://api.spotify.com/v1/audio-analysis/0EOqM7MokyTYGwvfBU1Ljp,258750,4
13,https://www.1001tracklists.com/tracklist/1xqf66z1/deadmau5-mau5trap-radio-090-2020-06-15.html,deadmau5,0.575,0.663,7,-5.697,0,0.0467,0.00141,0.000536,0.334,0.153,127.998,audio_features,0VisfRkOp8rsbHLnHPPpgg,spotify:track:0VisfRkOp8rsbHLnHPPpgg,https://api.spotify.com/v1/tracks/0VisfRkOp8rsbHLnHPPpgg,https://api.spotify.com/v1/audio-analysis/0VisfRkOp8rsbHLnHPPpgg,369673,4
1,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.609,0.801,0,-4.417,0,0.034,0.0137,0.00349,0.127,0.407,129.99,audio_features,1dFkD1JfRMzwO6hwUsE8aS,spotify:track:1dFkD1JfRMzwO6hwUsE8aS,https://api.spotify.com/v1/tracks/1dFkD1JfRMzwO6hwUsE8aS,https://api.spotify.com/v1/audio-analysis/1dFkD1JfRMzwO6hwUsE8aS,243413,4
2,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.804,0.958,0,-2.178,1,0.0482,0.00254,0.0017,0.0439,0.62,129.969,audio_features,53mv62BIUbZqWpoTfUbFk9,spotify:track:53mv62BIUbZqWpoTfUbFk9,https://api.spotify.com/v1/tracks/53mv62BIUbZqWpoTfUbFk9,https://api.spotify.com/v1/audio-analysis/53mv62BIUbZqWpoTfUbFk9,170182,4
3,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.733,0.894,10,-4.761,1,0.124,0.0196,5.70E-05,0.619,0.488,125.982,audio_features,4jbWeX5w0Sa5BWBZpq5JU2,spotify:track:4jbWeX5w0Sa5BWBZpq5JU2,https://api.spotify.com/v1/tracks/4jbWeX5w0Sa5BWBZpq5JU2,https://api.spotify.com/v1/audio-analysis/4jbWeX5w0Sa5BWBZpq5JU2,141397,4
4,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.775,0.941,0,-3.016,1,0.182,0.00106,0.0174,0.0781,0.362,127.997,audio_features,7yEM9hYRsw9R3pJB5W0gxb,spotify:track:7yEM9hYRsw9R3pJB5W0gxb,https://api.spotify.com/v1/tracks/7yEM9hYRsw9R3pJB5W0gxb,https://api.spotify.com/v1/audio-analysis/7yEM9hYRsw9R3pJB5W0gxb,214219,4
5,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.825,0.47,1,-5.509,1,0.136,0.274,0,0.0983,0.321,119.986,audio_features,6G2dKk2F6C05JUwqj8OXkZ,spotify:track:6G2dKk2F6C05JUwqj8OXkZ,https://api.spotify.com/v1/tracks/6G2dKk2F6C05JUwqj8OXkZ,https://api.spotify.com/v1/audio-analysis/6G2dKk2F6C05JUwqj8OXkZ,156000,4
8,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.854,0.463,5,-6.159,1,0.137,0.117,0,0.354,0.549,120.024,audio_features,0b9oOr2ZgvyQu88wzixux9,spotify:track:0b9oOr2ZgvyQu88wzixux9,https://api.spotify.com/v1/tracks/0b9oOr2ZgvyQu88wzixux9,https://api.spotify.com/v1/audio-analysis/0b9oOr2ZgvyQu88wzixux9,225773,4
11,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.331,0.919,3,-4.707,0,0.452,0.0367,0.000759,0.124,0.389,191.112,audio_features,6wiQ1tAGxUsnbJXyjgXLel,spotify:track:6wiQ1tAGxUsnbJXyjgXLel,https://api.spotify.com/v1/tracks/6wiQ1tAGxUsnbJXyjgXLel,https://api.spotify.com/v1/audio-analysis/6wiQ1tAGxUsnbJXyjgXLel,182344,3
12,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.609,0.727,1,-3.728,0,0.115,0.1,0,0.368,0.611,120.035,audio_features,66nDcETRRm6CDmrqRyjvdZ,spotify:track:66nDcETRRm6CDmrqRyjvdZ,https://api.spotify.com/v1/tracks/66nDcETRRm6CDmrqRyjvdZ,https://api.spotify.com/v1/audio-analysis/66nDcETRRm6CDmrqRyjvdZ,187733,4
13,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.553,0.872,6,-2.088,0,0.137,0.0857,4.32E-06,0.225,0.492,127.964,audio_features,4ZR9C21EoHsO1kNw1m3KZ4,spotify:track:4ZR9C21EoHsO1kNw1m3KZ4,https://api.spotify.com/v1/tracks/4ZR9C21EoHsO1kNw1m3KZ4,https://api.spotify.com/v1/audio-analysis/4ZR9C21EoHsO1kNw1m3KZ4,180907,4
14,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.832,0.937,11,-0.831,1,0.0725,0.0148,0.00757,0.0824,0.174,126.039,audio_features,6v6dxApxjDlhLjDWnVFh3V,spotify:track:6v6dxApxjDlhLjDWnVFh3V,https://api.spotify.com/v1/tracks/6v6dxApxjDlhLjDWnVFh3V,https://api.spotify.com/v1/audio-analysis/6v6dxApxjDlhLjDWnVFh3V,190486,4
16,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,audio_features,3bidbhpOYeV4knp8AIu8Xn,spotify:track:3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,258343,4
17,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.86,0.956,11,-1.611,1,0.0727,0.0262,0.722,0.183,0.0794,128.013,audio_features,7wC9cG5EgruIiQe6Xt6SFm,spotify:track:7wC9cG5EgruIiQe6Xt6SFm,https://api.spotify.com/v1/tracks/7wC9cG5EgruIiQe6Xt6SFm,https://api.spotify.com/v1/audio-analysis/7wC9cG5EgruIiQe6Xt6SFm,174375,4
19,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.825,0.655,6,-4.196,0,0.0968,0.00216,0.013,0.136,0.509,128,audio_features,1zHP24nRJRnVi38qGVqmjO,spotify:track:1zHP24nRJRnVi38qGVqmjO,https://api.spotify.com/v1/tracks/1zHP24nRJRnVi38qGVqmjO,https://api.spotify.com/v1/audio-analysis/1zHP24nRJRnVi38qGVqmjO,359867,4
20,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.8,0.462,9,-6.527,1,0.0625,0.000359,0.76,0.17,0.453,128.009,audio_features,6JZG8usrdyCDjxwLpER0x9,spotify:track:6JZG8usrdyCDjxwLpER0x9,https://api.spotify.com/v1/tracks/6JZG8usrdyCDjxwLpER0x9,https://api.spotify.com/v1/audio-analysis/6JZG8usrdyCDjxwLpER0x9,268125,4
22,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.883,0.963,0,-4.62,1,0.195,0.00353,0.45,0.096,0.242,126.997,audio_features,272equSq1pmkiKnOoT52Zd,spotify:track:272equSq1pmkiKnOoT52Zd,https://api.spotify.com/v1/tracks/272equSq1pmkiKnOoT52Zd,https://api.spotify.com/v1/audio-analysis/272equSq1pmkiKnOoT52Zd,213947,4
24,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,audio_features,6gBFPUFcJLzWGx4lenP6h2,spotify:track:6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,243837,4
25,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.926,0.703,11,-6.337,0,0.103,0.0659,0,0.231,0.485,125.022,audio_features,6KBYefIoo7KydImq1uUQlL,spotify:track:6KBYefIoo7KydImq1uUQlL,https://api.spotify.com/v1/tracks/6KBYefIoo7KydImq1uUQlL,https://api.spotify.com/v1/audio-analysis/6KBYefIoo7KydImq1uUQlL,223713,4
26,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.593,0.928,11,-8.453,0,0.0551,0.0533,0.841,0.168,0.144,123.96,audio_features,43JTSkdMnBnM4GEPWtj2tN,spotify:track:43JTSkdMnBnM4GEPWtj2tN,https://api.spotify.com/v1/tracks/43JTSkdMnBnM4GEPWtj2tN,https://api.spotify.com/v1/audio-analysis/43JTSkdMnBnM4GEPWtj2tN,189609,4
27,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.58,0.846,9,-2.876,0,0.0573,0.00537,6.62E-06,0.145,0.366,129.998,audio_features,1JDIArrcepzWDTAWXdGYmP,spotify:track:1JDIArrcepzWDTAWXdGYmP,https://api.spotify.com/v1/tracks/1JDIArrcepzWDTAWXdGYmP,https://api.spotify.com/v1/audio-analysis/1JDIArrcepzWDTAWXdGYmP,240000,4
28,https://www.1001tracklists.com/tracklist/1ymrjlr1/zedd-circuitgrounds-edc-mexico-2020-02-28.html,zedd,0.615,0.802,1,-7.565,0,0.0832,0.067,0.00308,0.192,0.191,127.937,audio_features,1IdnTCh4GlzkjoceN6LVpQ,spotify:track:1IdnTCh4GlzkjoceN6LVpQ,https://api.spotify.com/v1/tracks/1IdnTCh4GlzkjoceN6LVpQ,https://api.spotify.com/v1/audio-analysis/1IdnTCh4GlzkjoceN6LVpQ,225000,4
1,https://www.1001tracklists.com/tracklist/1yn2znu1/testpilot-deadmau5-factory-93-canada-2020-05-22.html,deadmau5,0.793,0.945,8,-8.708,1,0.0711,0.00133,0.788,0.0505,0.0619,130.001,audio_features,5t7P4BzNwpWRmxAmUqKDqm,spotify:track:5t7P4BzNwpWRmxAmUqKDqm,https://api.spotify.com/v1/tracks/5t7P4BzNwpWRmxAmUqKDqm,https://api.spotify.com/v1/audio-analysis/5t7P4BzNwpWRmxAmUqKDqm,390814,4
2,https://www.1001tracklists.com/tracklist/1yn2znu1/testpilot-deadmau5-factory-93-canada-2020-05-22.html,deadmau5,0.733,0.85,9,-6.429,1,0.0821,0.0248,0.902,0.681,0.149,126.026,audio_features,4j4JmPSX9yR2ntSYj3gWpn,spotify:track:4j4JmPSX9yR2ntSYj3gWpn,https://api.spotify.com/v1/tracks/4j4JmPSX9yR2ntSYj3gWpn,https://api.spotify.com/v1/audio-analysis/4j4JmPSX9yR2ntSYj3gWpn,420456,4
3,https://www.1001tracklists.com/tracklist/1yn2znu1/testpilot-deadmau5-factory-93-canada-2020-05-22.html,deadmau5,0.794,0.868,10,-5.07,1,0.055,0.000365,0.875,0.67,0.0867,128.006,audio_features,2kDYV6ZiEqTQ9AKtU3Dxk8,spotify:track:2kDYV6ZiEqTQ9AKtU3Dxk8,https://api.spotify.com/v1/tracks/2kDYV6ZiEqTQ9AKtU3Dxk8,https://api.spotify.com/v1/audio-analysis/2kDYV6ZiEqTQ9AKtU3Dxk8,384375,4
4,https://www.1001tracklists.com/tracklist/1yn2znu1/testpilot-deadmau5-factory-93-canada-2020-05-22.html,deadmau5,0.787,0.764,10,-9.029,0,0.0428,0.016,0.942,0.107,0.0311,129.005,audio_features,6tsi85Z18Co5aqM8FbYKQP,spotify:track:6tsi85Z18Co5aqM8FbYKQP,https://api.spotify.com/v1/tracks/6tsi85Z18Co5aqM8FbYKQP,https://api.spotify.com/v1/audio-analysis/6tsi85Z18Co5aqM8FbYKQP,334883,4
5,https://www.1001tracklists.com/tracklist/1yn2znu1/testpilot-deadmau5-factory-93-canada-2020-05-22.html,deadmau5,0.705,0.915,10,-9.805,0,0.0418,0.00436,0.921,0.109,0.346,131.998,audio_features,3nTVli6JAgvWbm6fQSPVJf,spotify:track:3nTVli6JAgvWbm6fQSPVJf,https://api.spotify.com/v1/tracks/3nTVli6JAgvWbm6fQSPVJf,https://api.spotify.com/v1/audio-analysis/3nTVli6JAgvWbm6fQSPVJf,413261,4
6,https://www.1001tracklists.com/tracklist/1yn2znu1/testpilot-deadmau5-factory-93-canada-2020-05-22.html,deadmau5,0.658,0.897,10,-7.993,0,0.0388,5.36E-05,0.631,0.126,0.0605,126.004,audio_features,1YKGAvNheYalWcp10h3FOp,spotify:track:1YKGAvNheYalWcp10h3FOp,https://api.spotify.com/v1/tracks/1YKGAvNheYalWcp10h3FOp,https://api.spotify.com/v1/audio-analysis/1YKGAvNheYalWcp10h3FOp,399106,4
7,https://www.1001tracklists.com/tracklist/1yn2znu1/testpilot-deadmau5-factory-93-canada-2020-05-22.html,deadmau5,0.601,0.906,7,-8.949,1,0.129,3.13E-05,0.774,0.141,0.0834,127.988,audio_features,3Rqy5p2zmDc7xmqVNoJ8tT,spotify:track:3Rqy5p2zmDc7xmqVNoJ8tT,https://api.spotify.com/v1/tracks/3Rqy5p2zmDc7xmqVNoJ8tT,https://api.spotify.com/v1/audio-analysis/3Rqy5p2zmDc7xmqVNoJ8tT,381563,4
8,https://www.1001tracklists.com/tracklist/1yn2znu1/testpilot-deadmau5-factory-93-canada-2020-05-22.html,deadmau5,0.741,0.671,11,-12.037,0,0.0873,0.0352,0.771,0.321,0.07,130.002,audio_features,1RwjzJoKs0TdQL5JrcQFXt,spotify:track:1RwjzJoKs0TdQL5JrcQFXt,https://api.spotify.com/v1/tracks/1RwjzJoKs0TdQL5JrcQFXt,https://api.spotify.com/v1/audio-analysis/1RwjzJoKs0TdQL5JrcQFXt,401538,4
9,https://www.1001tracklists.com/tracklist/1yn2znu1/testpilot-deadmau5-factory-93-canada-2020-05-22.html,deadmau5,0.752,0.874,1,-7.716,0,0.0817,0.0342,0.864,0.175,0.154,129.009,audio_features,1BiZIPwNd3yLP9KBoUqMRY,spotify:track:1BiZIPwNd3yLP9KBoUqMRY,https://api.spotify.com/v1/tracks/1BiZIPwNd3yLP9KBoUqMRY,https://api.spotify.com/v1/audio-analysis/1BiZIPwNd3yLP9KBoUqMRY,533311,4
10,https://www.1001tracklists.com/tracklist/1yn2znu1/testpilot-deadmau5-factory-93-canada-2020-05-22.html,deadmau5,0.837,0.803,10,-7.823,0,0.184,0.0862,0.00597,0.0723,0.0374,127.995,audio_features,1KVrHVbZrD2aE8PS8lmOB7,spotify:track:1KVrHVbZrD2aE8PS8lmOB7,https://api.spotify.com/v1/tracks/1KVrHVbZrD2aE8PS8lmOB7,https://api.spotify.com/v1/audio-analysis/1KVrHVbZrD2aE8PS8lmOB7,420907,3
13,https://www.1001tracklists.com/tracklist/1yn2znu1/testpilot-deadmau5-factory-93-canada-2020-05-22.html,deadmau5,0.721,0.736,11,-8.677,0,0.24,0.0036,0.837,0.244,0.0422,127.966,audio_features,5rEmFpoxoS0xfLhXeUA2Rt,spotify:track:5rEmFpoxoS0xfLhXeUA2Rt,https://api.spotify.com/v1/tracks/5rEmFpoxoS0xfLhXeUA2Rt,https://api.spotify.com/v1/audio-analysis/5rEmFpoxoS0xfLhXeUA2Rt,433965,4
1,https://www.1001tracklists.com/tracklist/1yn41xht/diplo-ministry-weekender-ministry-of-sound-radio-2020-05-29.html,diplo,0.771,0.731,7,-6.574,1,0.0409,0.00165,0.633,0.217,0.635,123.026,audio_features,5lXY6PTuWXOludKy4zDQwM,spotify:track:5lXY6PTuWXOludKy4zDQwM,https://api.spotify.com/v1/tracks/5lXY6PTuWXOludKy4zDQwM,https://api.spotify.com/v1/audio-analysis/5lXY6PTuWXOludKy4zDQwM,189268,4
2,https://www.1001tracklists.com/tracklist/1yn41xht/diplo-ministry-weekender-ministry-of-sound-radio-2020-05-29.html,diplo,0.641,0.826,7,-6.911,1,0.0616,0.00437,0.739,0.0578,0.538,123.989,audio_features,3ZDPMtRbVm8zPb4ZG0GOzL,spotify:track:3ZDPMtRbVm8zPb4ZG0GOzL,https://api.spotify.com/v1/tracks/3ZDPMtRbVm8zPb4ZG0GOzL,https://api.spotify.com/v1/audio-analysis/3ZDPMtRbVm8zPb4ZG0GOzL,300524,4
7,https://www.1001tracklists.com/tracklist/1yn41xht/diplo-ministry-weekender-ministry-of-sound-radio-2020-05-29.html,diplo,0.719,0.747,11,-6.369,0,0.0448,0.0108,0.128,0.066,0.498,124.998,audio_features,2r4mpuIYFgKsjeykJTQMqX,spotify:track:2r4mpuIYFgKsjeykJTQMqX,https://api.spotify.com/v1/tracks/2r4mpuIYFgKsjeykJTQMqX,https://api.spotify.com/v1/audio-analysis/2r4mpuIYFgKsjeykJTQMqX,215474,4
8,https://www.1001tracklists.com/tracklist/1yn41xht/diplo-ministry-weekender-ministry-of-sound-radio-2020-05-29.html,diplo,0.862,0.897,2,-5.444,1,0.0365,0.0664,0.00548,0.263,0.603,123.999,audio_features,4YzJxZBPeudi2QsJiVLVCa,spotify:track:4YzJxZBPeudi2QsJiVLVCa,https://api.spotify.com/v1/tracks/4YzJxZBPeudi2QsJiVLVCa,https://api.spotify.com/v1/audio-analysis/4YzJxZBPeudi2QsJiVLVCa,210879,4
10,https://www.1001tracklists.com/tracklist/1yn41xht/diplo-ministry-weekender-ministry-of-sound-radio-2020-05-29.html,diplo,0.854,0.922,9,-7.037,1,0.071,0.0152,0.0295,0.0708,0.821,124.995,audio_features,5TQxS54o7gw5KOxikHxnUi,spotify:track:5TQxS54o7gw5KOxikHxnUi,https://api.spotify.com/v1/tracks/5TQxS54o7gw5KOxikHxnUi,https://api.spotify.com/v1/audio-analysis/5TQxS54o7gw5KOxikHxnUi,269400,4
